qa_id,key,kind,score
training_1813,C,letter,-2.711595296859741
training_1813,D,letter,-4.867845058441162
training_2917,A,letter,-2.034542322158813
training_2917,B,letter,-4.893917083740234
training_2917,C,letter,-0.3782922625541687
training_2917,D,letter,-1.7376673221588137
training_0198,A,letter,-2.9208927154541016
training_0198,B,letter,-3.2333927154541016
training_0198,C,letter,-0.1708928197622299
training_0198,D,letter,-2.7802677154541016
training_1009,A,present,-2.656249977648258
training_1009,B,present,0.4375
training_1009,C,present,-8.796875381594873
training_1009,D,present,-3.453125074505806
training_1817,A,letter,-2.0384068489074707
training_1817,B,letter,-1.1009068489074707
training_1817,C,letter,-2.4290318489074707
training_1817,D,letter,-0.8040318489074707
training_2921,A,letter,-4.048089027404785
training_2921,B,letter,-2.219964027404785
training_2921,C,letter,-0.1418390870094299
training_2921,D,letter,-5.188714027404785
training_0200,A,letter,-6.634956359863281
training_0200,B,letter,-4.838081359863281
training_0200,C,letter,-7.853706359863281
training_0200,D,letter,-0.0099563412368297
training_1011,A,present,-9.031249785475666
training_1011,B,present,-2.2656251192092896
training_1011,C,present,-3.453124985098839
training_1011,D,present,-10.671874887681042
training_1819,A,letter,-5.334634780883789
training_1819,B,letter,-7.584634780883789
training_1819,C,letter,-0.0846348032355308
training_1819,D,letter,-2.584634780883789
training_2923,A,letter,-3.7022297382354736
training_2923,B,letter,-5.452229976654053
training_2923,C,letter,-2.8272297382354736
training_2923,D,letter,-0.0928548350930213
training_0204,A,letter,-7.220157146453857
training_0204,B,letter,-0.0014071096666157
training_0204,C,letter,-8.2670316696167
training_0204,D,letter,-8.1264066696167
training_1015,A,present,-7.000000114145223
training_1015,B,present,-1.7031250149011612
training_1015,C,present,-1.5156249552965164
training_1015,D,present,-0.046875
training_1823,A,letter,-0.9329904317855836
training_1823,B,letter,-1.8392404317855835
training_1823,C,letter,-1.8704904317855835
training_1823,D,letter,-1.2298654317855835
training_2927,A,letter,-2.373957633972168
training_2927,B,letter,-1.3427075147628784
training_2927,C,letter,-0.6708325147628784
training_2927,D,letter,-2.014582633972168
training_0206,A,letter,-5.619032859802246
training_0206,B,letter,-7.040907859802246
training_0206,C,letter,-0.0409077815711498
training_0206,D,letter,-3.353407859802246
training_1017,A,present,-1.7499999552965164
training_1017,B,present,-0.328125
training_1017,C,present,-1.1093750596046448
training_1017,D,present,-5.531250194646418
training_1825,A,letter,-5.020761489868164
training_1825,B,letter,-0.0520115233957767
training_1825,C,letter,-4.645761489868164
training_1825,D,letter,-3.380136489868164
training_2486,ADBC,perm,1.0
training_2486,A<B,pair,2.218749932944774
training_2486,A<C,pair,2.312499925494194
training_2486,A<D,pair,0.46875
training_2486,B<C,pair,1.2343750596046448
training_2486,B<D,pair,-0.9062499403953552
training_2486,C<D,pair,-1.109375
training_2929,A,letter,-1.587562084197998
training_2929,B,letter,-1.212562084197998
training_2929,C,letter,-1.978187084197998
training_2929,D,letter,-1.025062084197998
training_0210,A,letter,-0.1430208683013916
training_0210,B,letter,-4.4711456298828125
training_0210,C,letter,-4.2523956298828125
training_0210,D,letter,-2.236770868301392
training_1021,A,present,-3.250000063329935
training_1021,B,present,0.7031250298023224
training_1021,C,present,-1.6406249701976776
training_1021,D,present,-3.1718750186264515
training_1829,A,letter,-2.2949347496032715
training_1829,B,letter,-5.669934749603272
training_1829,C,letter,-3.2636847496032715
training_1829,D,letter,-0.1543096303939819
training_2933,A,letter,-2.263126850128174
training_2933,B,letter,-0.8725019693374634
training_2933,C,letter,-2.341251850128174
training_2933,D,letter,-0.9662519693374634
training_0213,A,letter,-2.9169797897338867
training_0213,B,letter,-0.6669798493385315
training_0213,C,letter,-1.9482297897338867
training_0213,D,letter,-1.2451047897338867
training_1024,A,present,-1.5781250447034836
training_1024,B,present,-4.062499945983291
training_1024,C,present,-1.0312499403953552
training_1024,D,present,-0.4375
training_1832,A,letter,-3.596712350845337
training_1832,B,letter,-1.127962350845337
training_1832,C,letter,-0.5342123508453369
training_1832,D,letter,-2.784212350845337
training_2936,A,letter,-2.678027629852295
training_2936,B,letter,-2.662402629852295
training_2936,C,letter,-1.287402629852295
training_2936,D,letter,-0.5374026894569397
training_0215,A,letter,-5.753646373748779
training_0215,B,letter,-8.519271850585938
training_0215,C,letter,-8.394271850585938
training_0215,D,letter,-0.0036465120501816
training_1026,A,present,-8.437499695050064
training_1026,B,present,-5.750000222818926
training_1026,C,present,-0.03125
training_1026,D,present,-3.1718749590218067
training_1834,A,letter,-4.057775974273682
training_1834,B,letter,-2.5265262126922607
training_1834,C,letter,-0.1202761158347129
training_1834,D,letter,-4.198400974273682
training_2489,DBAC,perm,1.0
training_2489,A<B,pair,-0.953125
training_2489,A<C,pair,0.7812500596046448
training_2489,A<D,pair,0.7812499701976776
training_2489,B<C,pair,2.546874925494194
training_2489,B<D,pair,2.281249910593033
training_2489,C<D,pair,-0.5468750596046448
training_2938,A,letter,-1.7445895671844482
training_2938,B,letter,-2.807089567184448
training_2938,C,letter,-0.838339626789093
training_2938,D,letter,-1.1039645671844482
training_0220,A,letter,-0.8237908482551575
training_0220,B,letter,-1.3706657886505127
training_0220,C,letter,-2.5112907886505127
training_0220,D,letter,-1.4956657886505127
training_1031,A,present,-1.4843749701976776
training_1031,B,present,-2.6406249701976776
training_1031,C,present,-3.4375000782310963
training_1031,D,present,-3.499999918043613
training_1839,A,letter,-2.0791146755218506
training_1839,B,letter,-1.8134896755218504
training_1839,C,letter,-2.0947396755218506
training_1839,D,letter,-0.5322396755218506
training_2943,A,letter,-2.422657966613769
training_2943,B,letter,-0.4070329070091247
training_2943,C,letter,-1.5164079666137695
training_2943,D,letter,-3.6882829666137695
training_0223,A,letter,-0.2331807911396026
training_0223,B,letter,-2.1081807613372803
training_0223,C,letter,-2.6550557613372803
training_0223,D,letter,-4.186305999755859
training_1034,A,present,-1.2812500298023224
training_1034,B,present,0.1875
training_1034,C,present,-3.5781249403953552
training_1034,D,present,0.140625
training_1842,A,letter,-2.2716517448425293
training_1842,B,letter,-6.568526744842529
training_1842,C,letter,-0.115401841700077
training_1842,D,letter,-5.537276744842529
training_2946,A,letter,-3.41060209274292
training_2946,B,letter,-3.67622709274292
training_2946,C,letter,-0.0668520927429199
training_2946,D,letter,-5.20747709274292
training_0226,A,letter,-2.7522969245910645
training_0226,B,letter,-1.486672043800354
training_0226,C,letter,-6.2991719245910645
training_0226,D,letter,-0.3460470139980316
training_1037,A,present,-0.9375
training_1037,B,present,-0.15625
training_1037,C,present,-2.312500044703484
training_1037,D,present,-2.3125000298023224
training_1845,A,letter,-3.3894529342651367
training_1845,B,letter,-0.9988280534744264
training_1845,C,letter,-1.2488280534744265
training_1845,D,letter,-1.1707030534744265
training_2494,ACDB,perm,1.0
training_2494,A<B,pair,0.5468749403953552
training_2494,A<C,pair,0.7812500298023224
training_2494,A<D,pair,0.8906249701976776
training_2494,B<C,pair,0.359375
training_2494,B<D,pair,0.8906250298023224
training_2494,C<D,pair,0.578125
training_2949,A,letter,-3.8288345336914062
training_2949,B,letter,-5.110084533691406
training_2949,C,letter,-0.0319596342742443
training_2949,D,letter,-5.735084533691406
training_0228,A,letter,-1.3453145027160645
training_0228,B,letter,-0.3296895027160644
training_0228,C,letter,-4.3921895027160645
training_0228,D,letter,-4.9703145027160645
training_1039,A,present,-5.140625208616257
training_1039,B,present,-0.6718750298023224
training_1039,C,present,-1.3281249701976776
training_1039,D,present,1.5000000149011612
training_1847,A,letter,-1.4793565273284912
training_1847,B,letter,-4.385606288909912
training_1847,C,letter,-2.682481527328491
training_1847,D,letter,-0.3699814677238464
training_2951,A,letter,-3.007453441619873
training_2951,B,letter,-3.319953441619873
training_2951,C,letter,-0.6012035608291626
training_2951,D,letter,-1.0074535608291626
training_0231,A,letter,-0.9205944538116456
training_0231,B,letter,-0.5768444538116455
training_0231,C,letter,-3.483094453811645
training_0231,D,letter,-4.873719215393066
training_1042,A,present,-6.265625036787242
training_1042,B,present,-3.093750011175871
training_1042,C,present,-2.515625022351742
training_1042,D,present,-6.703124872525223
training_1850,A,letter,-2.927659034729004
training_1850,B,letter,-0.8339090943336487
training_1850,C,letter,-2.771409034729004
training_1850,D,letter,-0.8026590943336487
training_2496,CBAD,perm,1.0
training_2496,A<B,pair,-0.6093750596046448
training_2496,A<C,pair,-0.625
training_2496,A<D,pair,0.46875
training_2496,B<C,pair,0.046875
training_2496,B<D,pair,0.515625
training_2496,C<D,pair,1.2656250298023224
training_2954,A,letter,-1.1745750904083252
training_2954,B,letter,-1.4558250904083252
training_2954,C,letter,-2.018325090408325
training_2954,D,letter,-1.1277000904083252
training_0233,A,letter,-1.2259852886199951
training_0233,B,letter,-3.694735288619995
training_0233,C,letter,-1.9603602886199951
training_0233,D,letter,-0.6166102886199951
training_1044,A,present,-2.0156249403953552
training_1044,B,present,-3.124999932944774
training_1044,C,present,1.8124999850988388
training_1044,D,present,0.234375
training_1852,A,letter,-5.100616455078125
training_1852,B,letter,-0.725616455078125
training_1852,C,letter,-2.788116455078125
training_1852,D,letter,-0.803741455078125
training_2956,A,letter,-4.802350521087647
training_2956,B,letter,-0.0523504018783569
training_2956,C,letter,-3.2867255210876465
training_2956,D,letter,-5.333600521087647
training_0235,A,letter,-0.4471675157546997
training_0235,B,letter,-1.8534175157547
training_0235,C,letter,-3.13466739654541
training_0235,D,letter,-1.8377925157547
training_1046,A,present,0.140625
training_1046,B,present,-3.546874890103936
training_1046,C,present,-0.6562500298023224
training_1046,D,present,-1.6718749850988388
training_1854,A,letter,-3.5052294731140137
training_1854,B,letter,-6.989604473114014
training_1854,C,letter,-3.0208544731140137
training_1854,D,letter,-0.0833543911576271
training_2958,A,letter,-1.1654939651489258
training_2958,B,letter,-0.4623689651489258
training_2958,C,letter,-4.071743965148926
training_2958,D,letter,-3.212368965148926
training_0238,A,letter,-0.0580494180321693
training_0238,B,letter,-4.198674201965332
training_0238,C,letter,-3.308049440383911
training_0238,D,letter,-5.495549201965332
training_1049,A,present,-5.031250030267984
training_1049,B,present,-1.4687499850988388
training_1049,C,present,-6.968750144704245
training_1049,D,present,0.3125
training_1857,A,letter,-1.5992650985717771
training_1857,B,letter,-0.4273901283740997
training_1857,C,letter,-2.5211400985717773
training_1857,D,letter,-2.7555150985717773
training_2961,A,letter,-2.09267807006836
training_2961,B,letter,-0.8583030700683594
training_2961,C,letter,-0.9051780700683594
training_2961,D,letter,-3.07705307006836
training_0240,A,letter,-0.0011925735743716
training_0240,B,letter,-8.282443046569824
training_0240,C,letter,-9.266818046569824
training_0240,D,letter,-7.110567569732666
training_1051,A,present,-1.1562499701976776
training_1051,B,present,-3.906249936670065
training_1051,C,present,-5.531250177882612
training_1051,D,present,2.7968749403953552
training_1859,A,letter,-0.0081806825473904
training_1859,B,letter,-5.617555618286133
training_1859,C,letter,-7.539430618286133
training_1859,D,letter,-5.601930618286133
training_2499,ADBC,perm,1.0
training_2499,A<B,pair,3.296875089406967
training_2499,A<C,pair,3.656249932944775
training_2499,A<D,pair,1.2500000298023224
training_2499,B<C,pair,-0.078125
training_2499,B<D,pair,-2.249999932944774
training_2499,C<D,pair,-2.1874999552965164
training_2963,A,letter,-6.069639205932617
training_2963,B,letter,-4.116514205932617
training_2963,C,letter,-0.0383890755474567
training_2963,D,letter,-3.975888967514038
training_0242,A,letter,-7.544443607330322
training_0242,B,letter,-7.341318607330322
training_0242,C,letter,-1.3725686073303225
training_0242,D,letter,-0.294443666934967
training_1053,A,present,-4.718750048428774
training_1053,B,present,-8.515625396568794
training_1053,C,present,-3.265625096857548
training_1053,D,present,-4.48437518440187
training_1861,A,letter,-4.497148036956787
training_1861,B,letter,-2.919022798538208
training_1861,C,letter,-2.762772798538208
training_1861,D,letter,-0.1377728879451751
training_2501,DCBA,perm,1.0
training_2501,A<B,pair,-0.390625
training_2501,A<C,pair,-0.484375
training_2501,A<D,pair,-0.03125
training_2501,B<C,pair,0.25
training_2501,B<D,pair,0.328125
training_2501,C<D,pair,0.4375
training_2965,A,letter,-2.985055923461914
training_2965,B,letter,-1.875680923461914
training_2965,C,letter,-2.485055923461914
training_2965,D,letter,-0.3444308936595917
training_0246,A,letter,-7.829666137695312
training_0246,B,letter,-0.0171661302447319
training_0246,C,letter,-4.2359161376953125
training_0246,D,letter,-6.3452911376953125
training_1057,A,present,-6.828124992200173
training_1057,B,present,2.046874985098839
training_1057,C,present,-2.7031249925494194
training_1057,D,present,-3.109374899417162
training_1865,A,letter,-3.6702044010162354
training_1865,B,letter,-0.4670794904232025
training_1865,C,letter,-1.326454520225525
training_1865,D,letter,-2.513954401016236
training_2505,DABC,perm,1.0
training_2505,A<B,pair,-0.421875
training_2505,A<C,pair,-0.9843750298023224
training_2505,A<D,pair,-3.093749899417162
training_2505,B<C,pair,-0.8125000298023224
training_2505,B<D,pair,-3.0781251043081284
training_2505,C<D,pair,-2.531249977648258
training_2969,A,letter,-4.422792911529541
training_2969,B,letter,-2.735292911529541
training_2969,C,letter,-0.2821679413318634
training_2969,D,letter,-1.782167911529541
training_0248,A,letter,-2.981581926345825
training_0248,B,letter,-1.7315819263458252
training_0248,C,letter,-0.2628318667411804
training_0248,D,letter,-5.887831687927246
training_1059,A,present,-1.859374925494194
training_1059,B,present,-6.203124833991751
training_1059,C,present,-1.4062499552965164
training_1059,D,present,-2.6562499403953552
training_1867,A,letter,-0.3397090435028076
training_1867,B,letter,-1.7459590435028076
